代碼,公司名稱,英文名稱,市場,產業,上市日期,網站,主要產品
"1583","程泰","Goodway (Cheng Tai)","上市","電機機械","2008/01/24","https://www.goodwaycnc.com","Machine Tools; CNC Machines; Manufacturing Equipment; Machinery Solutions; Industrial Machinery; Machine Tool Systems"
"1584","精剛","JGC","上櫃","其他業","2007/11/28","https://www.s-tech.com.tw","精密機械; 工業設備; 機械零件"
"1586","和勤","He Qin Machinery","上櫃","電機機械","2012/01/09","https://www.cftc-hc.com.tw","Machinery Equipment; Industrial Machinery; Machine Tools; Machinery Systems; Manufacturing Equipment; Automation Solutions"
"1587","吉茂","Ji Mao","上市","汽車工業","2018/04/16","https://www.cryomaxcooling.com","Industrial Products; Manufacturing; Industrial Solutions; Industrial Equipment; Manufacturing Systems; Industrial Services"
"1589","永冠-KY","YKK Taiwan","上市","電機機械","2012/04/27","https://www.ygget.com","拉鍊; 扣具; 縫紉配件; 服飾配件; 拉鍊製造; 五金配件"
"1590","亞德客-KY","Airtac","上市","電機機械","2010/12/13","https://www.airtac.com","氣動元件; 氣壓設備; 自動化設備; 氣動系統; 工業自動化; 氣動產品"
"1591","駿吉-KY","Jun Ji Machinery","上櫃","電機機械","2012/03/23","https://www.inmax-fasteners.com","Machinery Equipment; Industrial Machinery; Machine Tools; Machinery Systems; Manufacturing Equipment; Machinery Solutions"
"1593","祺驊","Chih Hwa","上櫃","運動休閒","2012/06/13","https://chihua.com.tw","運動器材; 休閒用品; 健身設備"
"1595","川寶","Chuan Bao Electronics","上櫃","電子零組件業","2011/10/04","https://www.cbtech.com.tw","Electronic Components; Connectors; Cable Products; Electronic Parts; Interconnect Solutions; Component Manufacturing"
"1597","直得","Zhi De","上市","電機機械","2020/12/23","https://www.chieftek.com","Industrial Products; Manufacturing; Industrial Solutions; Industrial Equipment; Manufacturing Systems; Industrial Services"
"1598","岱宇","Dyaco (Dai Yu)","上市","運動休閒","2016/09/20","https://dyaco.com","Fitness Equipment; Exercise Machines; Sports Equipment; Fitness Solutions; Exercise Products; Sports Technology"
"1599","宏佳騰","Aeon Motor (Hong Jia Teng)","上櫃","電機機械","2012/12/25","https://www.aeonmotor.com","Motorcycles; Electric Scooters; Vehicle Manufacturing; Motorcycle Parts; Vehicle Solutions; Transportation Products"
"1603","華電","Walsin (Hua Dian)","上市","電器電纜","1968/06/03","https://www.cwcowin.com.tw","Electric Cables; Wire Products; Cable Systems; Power Cables; Communication Cables; Cable Solutions"
"1604","聲寶","Sampo (Sheng Bao)","上市","電器電纜","1970/12/14","https://www.sampo.com.tw","Home Appliances; Consumer Electronics; Appliance Manufacturing; Electronic Products; Home Solutions; Appliance Technology"
"1605","華新","Walsin Lihwa","上市","電器電纜","1972/11/03","https://www.walsin.com","Copper Wire Rod; Enameled Wire; Power Cables; Communication Cables; Stainless Steel; Special Alloys"
"1608","華榮","Hua Rong Cable","上市","電器電纜","1988/07/11","https://www.hegroup.com.tw","Cables; Wires; Cable Products; Electrical Cables; Wire Products; Cable Solutions"
"1609","大亞","Ta Ya Electric Wire & Cable","上市","電器電纜","1988/12/12","https://www.taya.com.tw","Electric Cables; Wire Products; Cable Systems; Power Cables; Communication Cables; Cable Solutions"
"1611","中電","中電 Co., Ltd.","上市","電器電纜","1990/01/16","https://www.chinaelectric.com.tw","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"1612","宏泰","Hong Tai Cable","上市","電器電纜","1993/05/08","https://www.hong-tai.com.tw","Cable Products; Wire Products; Cable Manufacturing; Electrical Cables; Cable Solutions; Wire Manufacturing"
"1614","三洋電","三洋電 Co., Ltd.","上市","電器電纜","1997/09/18","https://sanlux.com.tw","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"1615","大山","Da Shan","上市","電器電纜","2000/03/30","https://www.dahsan.com.tw","Industrial Products; Manufacturing; Industrial Solutions; Industrial Equipment; Manufacturing Systems; Industrial Services"
"1616","億泰","億泰 Co., Ltd.","上市","電器電纜","2000/09/11","https://www.evertop.com","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"1617","榮星","Rong Xing","上市","電器電纜","2000/09/11","https://www.jswire.com.tw","Industrial Products; Manufacturing; Industrial Solutions; Industrial Equipment; Manufacturing Systems; Industrial Services"
"1618","合機","He Ji Machinery","上市","電器電纜","2000/09/11","https://www.hold-key.com.tw","工業機械; 機械設備; 自動化設備; 機械零件"
"1623","大東電","Ta Tung Electric Wire & Cable","上市","電器電纜","2026/01/22","https://www.tewc.com.tw","Electric Cables; Wire Products; Cable Systems; Power Cables; Communication Cables; Cable Solutions"
"1626","艾美特-KY","艾美特 Co., Ltd.","上市","電器電纜","2013/03/21","https://www.airmate-china.com","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"1702","南僑","Nan Qiao Foods","上市","食品工業","1973/05/30","https://www.namchow.com.tw","Food Products; Food Manufacturing; Processed Foods; Food Distribution; Food Solutions; Consumer Foods"
"1707","葡萄王","","上市","生技醫療業","1982/12/20","https://www.grapeking.com.tw","專業生技保健公司,主要從事保健食品及機能性食品生產,產品包括益生菌、酵素及營養補充品,專注於健康食品開發。"
"1708","東鹼","Sesoda Corporation","上市","化學工業","1986/06/16","https://www.sesoda.com.tw","Sulfate of Potash (SOP); Standard SOP; Soluble SOP; Low Chloride SOP; Granular SOP; Industrial Grade SOP; Hydrochloric Acid; Chemical Products"
"1709","和益","和益 Co., Ltd.","上市","化學工業","1986/07/03","https://www.fucc.com.tw/fucc/index.asp","化學品; 工業化學; 化工原料; 特用化學品; 化學材料; 化工產品"
"1710","東聯","Union Petrochemical (Dong Lian)","上市","化學工業","1987/10/21","https://www.oucc.com.tw","Petrochemical Products; Chemical Materials; Industrial Chemicals; Petrochemical Manufacturing; Chemical Solutions; Material Processing"
"1711","永光","Everlight Chemical","上市","化學工業","1988/12/27","https://www.ecic.com","染料; 顏料; 特用化學品; 電子化學品; 化學材料"
"1712","興農","Sinon (Xing Nong)","上市","化學工業","1989/12/14","https://www.sinon.com.tw","Agricultural Products; Chemicals; Fertilizers; Agricultural Solutions; Chemical Products; Farming Supplies"
"1713","國化","Guo Hua Chemical","上市","化學工業","1990/01/31","https://www.ccwi.com.tw","Chemical Products; Industrial Chemicals; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"1714","和桐","Ho Tung Chemical","上市","化學工業","1991/08/30","https://www.htgroup.com.tw","化學品; 特用化學品; 化工原料; 工業化學品"
"1717","長興","Everlight Chemical","上市","化學工業","1994/03/31","https://www.eternal-group.com","Chemical Products; Industrial Chemicals; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"1718","中纖","China Fiber (Zhong Xian)","上市","化學工業","1963/12/02","https://www.cmfc.com.tw","Fiber Products; Chemical Fibers; Textile Materials; Fiber Manufacturing; Material Solutions; Fiber Processing"
"1720","生達","","上市","生技醫療業","1995/12/12","https://www.standard.com.tw","專業生技製藥公司,主要從事學名藥及原料藥生產,產品包括抗生素、心血管藥物及慢性病用藥,並提供藥品代工服務。"
"1721","三晃","San Ko","上市","化學工業","1996/05/16","https://www.sunko.com.tw","化學原料; 化工產品; 特用化學品"
"1722","台肥","Taiwan Fertilizer","上市","化學工業","1998/03/24","https://www.taifer.com.tw","肥料; 化學品; 農業資材; 化工產品"
"1723","中碳","中碳 Co., Ltd.","上市","化學工業","1998/11/27","https://www.cscc.com.tw","化學品; 工業化學; 化工原料; 特用化學品; 化學材料; 化工產品"
"1725","元禎","Yuan Zhen Chemical","上市","化學工業","2000/09/11","https://www.yuanjen.com","Chemical Products; Industrial Chemicals; Chemical Manufacturing; Chemical Solutions; Specialty Chemicals; Chemical Materials"
"1726","永記","Yong Ji Chemical","上市","化學工業","2000/09/11","https://www.rainbowpaint.com.tw","Chemical Products; Industrial Chemicals; Chemical Manufacturing; Chemical Solutions; Specialty Chemicals; Chemical Materials"
"1727","中華化","中華化 Co., Ltd.","上市","化學工業","2000/09/11","https://www.chciw.com.tw","化學品; 工業化學; 化工原料; 特用化學品; 化學材料; 化工產品"
"1730","花仙子","Fay Jardin Enterprise","上市","化學工業","2001/09/17","https://www.farcent.com.tw","Household Cleaners; Air Fresheners; Insecticides; Laundry Detergents; Personal Care Products; Disinfectants"
"1731","美吾華","Meiwah-Witec Biopharmaceutical","上市","生技醫療業","2001/09/17","https://www.maywufa.com.tw","Pharmaceutical Products; Health Supplements; Biotechnology Products; Generic Drugs; OTC Medicines; Medical Devices"
"1732","毛寶","Mao Bao","上市","化學工業","2001/09/17","https://www.maobao.com.tw","Cleaning Products; Household Chemicals; Consumer Products; Cleaning Solutions; Home Care Products; Chemical Products"
"1733","五鼎","","上市","生技醫療業","2001/09/17","https://www.apexbio.com","專業生技製藥公司,主要從事原料藥及中間體生產,產品包括抗生素原料藥、心血管藥物原料及特殊化學品。"
"1734","杏輝","","上市","生技醫療業","2002/08/26","https://www.sinphar.com.tw","專業生技製藥公司,主要從事學名藥及特殊製劑生產,產品包括心血管藥物、抗生素及慢性病用藥,並提供藥品代工服務。"
"1735","日勝化","Ri Sheng Chemical","上市","化學工業","2002/08/26","https://www.twemc.com","Chemical Products; Industrial Chemicals; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"1736","喬山","Johnson Health Tech","上市","運動休閒","2003/01/09","https://www.johnsonfitness.com.tw","健身器材; 運動設備; 跑步機"
"1737","臺鹽","Taiwan Salt (Tai Yan)","上市","食品工業","2003/11/18","https://www.tybio.com.tw","Salt Products; Food Products; Biotechnology; Health Products; Food Manufacturing; Consumer Products"
"1742","台蠟","Taiwan Wax","上櫃","化學工業","2004/05/14","https://www.wax.com.tw","石蠟; 化學品; 化工產品"
"1752","南光","","上市","生技醫療業","2022/01/19","https://www.nangkuang.com.tw","專業生技製藥公司,主要從事學名藥及原料藥生產,產品包括抗生素、心血管藥物及慢性病用藥,並提供藥品代工服務。"
"1760","寶齡富錦","","上市","生技醫療業","2018/01/23","https://www.pbf.com.tw","專業生技製藥公司,主要從事學名藥及特殊製劑生產,產品包括腎臟科藥物、心血管藥物及慢性病用藥。"
"1762","中化生","","上市","生技醫療業","2010/12/20","https://www.ccsb.com.tw","專業生技製藥公司,主要從事原料藥及中間體生產,產品包括抗生素原料藥、心血管藥物原料及特殊化學品。"
"1773","勝一","勝一 Co., Ltd.","上市","化學工業","2009/02/27","https://www.shinychem.com.tw","化學品; 工業化學; 化工原料; 特用化學品; 化學材料; 化工產品"
"1776","展宇","Jan Yuarn","上市","化學工業","2016/05/09","https://www.headway.com.tw","化學原料; 化工產品; 特用化學品"
"1777","生泰","","上櫃","生技醫療業","2005/10/19","https://www.syn-tech.com.tw","專業生技製藥公司,主要從事學名藥及特殊製劑生產,產品包括心血管藥物、抗生素及慢性病用藥。"
"1781","合世","","上櫃","生技醫療業","2004/12/24","https://www.healthandlife.com.tw","專業生技製藥公司,主要從事學名藥及特殊製劑生產,產品包括心血管藥物、抗生素及慢性病用藥。"
"1783","和康生","","上市","生技醫療業","2013/12/20","https://mbi-bio.com","專業生技製藥公司,主要從事學名藥及特殊製劑生產,產品包括心血管藥物、抗生素及慢性病用藥。"
"1784","訊聯","","上櫃","生技醫療業","2007/07/26","https://www.bionetcorp.com","專業細胞治療及再生醫學公司,主要從事臍帶血儲存、幹細胞治療及細胞銀行服務,提供細胞治療產品及再生醫療解決方案。"
"1785","光洋科","Kuang Yang Technology","上櫃","其他電子業","2005/01/31","https://www.solartech.com.tw","Optical Products; Optical Components; Optical Systems; Precision Optics; Optical Solutions; Optical Technology"
"1786","科妍","","上市","生技醫療業","2013/11/12","https://www.scivision.com.tw","專業生技製藥公司,主要從事醫美產品研發及生產,產品包括玻尿酸填充劑、膠原蛋白及醫美器材,應用於醫學美容領域。"
"1788","杏昌","","上櫃","生技醫療業","2009/07/20","https://www.hiclearance.com.tw","專業生技製藥公司,主要從事學名藥及特殊製劑生產,產品包括心血管藥物、抗生素及慢性病用藥,並提供藥品代工服務。"
"1789","神隆","","上市","生技醫療業","2011/09/29","https://www.scinopharm.com","專業生技製藥公司,主要從事原料藥及中間體生產,產品包括抗生素原料藥、心血管藥物原料及特殊化學品。"
"1795","美時","","上市","生技醫療業","2019/12/16","https://www.lotuspharm.com.tw","專業生技製藥公司,主要從事學名藥及特殊製劑生產,產品包括心血管藥物、神經系統藥物及慢性病用藥。"
"1796","金穎生技","金穎生技 Co., Ltd.","上櫃","食品工業","2018/01/22","https://www.geneferm.com","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"1799","易威","","上櫃","生技醫療業","2008/11/10","https://www.easywellbio.com","專業醫療器材製造商,主要產品為醫療耗材、手術器械及醫療設備,應用於醫院及診所醫療服務。"
"1802","台玻","Taiwan Glass","上市","玻璃陶瓷","1973/07/20","https://www.taiwanglass.com","Float Glass; Tempered Glass; Laminated Glass; Low-E Glass; Solar Glass; Ultra-thin Glass"
